image_path,label,dataset,case_id
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2663.jpg,0,TN3K_trainval,2663
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1535.jpg,1,TN3K_trainval,1535
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1967.jpg,0,TN3K_trainval,1967
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2803.jpg,1,TN3K_trainval,2803
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2739.jpg,1,TN3K_trainval,2739
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2727.jpg,1,TN3K_trainval,2727
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0528.jpg,0,TN3K_trainval,0528
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1128.jpg,0,TN3K_trainval,1128
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0760.jpg,1,TN3K_trainval,0760
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0200.jpg,0,TN3K_trainval,0200
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0620.jpg,0,TN3K_trainval,0620
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2248.jpg,1,TN3K_trainval,2248
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1717.jpg,0,TN3K_trainval,1717
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2326.jpg,0,TN3K_trainval,2326
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2760.jpg,1,TN3K_trainval,2760
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0790.jpg,1,TN3K_trainval,0790
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0926.jpg,1,TN3K_trainval,0926
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0574.jpg,0,TN3K_trainval,0574
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2174.jpg,1,TN3K_trainval,2174
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0527.jpg,0,TN3K_trainval,0527
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2092.jpg,1,TN3K_trainval,2092
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0732.jpg,1,TN3K_trainval,0732
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0596.jpg,0,TN3K_trainval,0596
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0547.jpg,0,TN3K_trainval,0547
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0438.jpg,0,TN3K_trainval,0438
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2206.jpg,1,TN3K_trainval,2206
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2820.jpg,1,TN3K_trainval,2820
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2572.jpg,0,TN3K_trainval,2572
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0694.jpg,0,TN3K_trainval,0694
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0364.jpg,0,TN3K_trainval,0364
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0642.jpg,0,TN3K_trainval,0642
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1509.jpg,1,TN3K_trainval,1509
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2688.jpg,1,TN3K_trainval,2688
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1087.jpg,0,TN3K_trainval,1087
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0812.jpg,1,TN3K_trainval,0812
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2631.jpg,0,TN3K_trainval,2631
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0461.jpg,0,TN3K_trainval,0461
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0394.jpg,0,TN3K_trainval,0394
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0982.jpg,0,TN3K_trainval,0982
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0262.jpg,0,TN3K_trainval,0262
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1738.jpg,0,TN3K_trainval,1738
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1144.jpg,0,TN3K_trainval,1144
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0064.jpg,0,TN3K_trainval,0064
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1765.jpg,0,TN3K_trainval,1765
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2452.jpg,0,TN3K_trainval,2452
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2588.jpg,0,TN3K_trainval,2588
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1031.jpg,0,TN3K_trainval,1031
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0186.jpg,0,TN3K_trainval,0186
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1753.jpg,0,TN3K_trainval,1753
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1565.jpg,1,TN3K_trainval,1565
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1719.jpg,0,TN3K_trainval,1719
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0849.jpg,1,TN3K_trainval,0849
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2241.jpg,1,TN3K_trainval,2241
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1548.jpg,1,TN3K_trainval,1548
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0721.jpg,1,TN3K_trainval,0721
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1328.jpg,0,TN3K_trainval,1328
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0499.jpg,0,TN3K_trainval,0499
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0222.jpg,0,TN3K_trainval,0222
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2156.jpg,1,TN3K_trainval,2156
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1859.jpg,0,TN3K_trainval,1859
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2105.jpg,1,TN3K_trainval,2105
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1196.jpg,0,TN3K_trainval,1196
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1393.jpg,0,TN3K_trainval,1393
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0350.jpg,0,TN3K_trainval,0350
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1235.jpg,0,TN3K_trainval,1235
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0006.jpg,0,TN3K_trainval,0006
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2446.jpg,0,TN3K_trainval,2446
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2593.jpg,0,TN3K_trainval,2593
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1121.jpg,0,TN3K_trainval,1121
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0433.jpg,0,TN3K_trainval,0433
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2712.jpg,1,TN3K_trainval,2712
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2679.jpg,1,TN3K_trainval,2679
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0026.jpg,0,TN3K_trainval,0026
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2311.jpg,0,TN3K_trainval,2311
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2876.jpg,1,TN3K_trainval,2876
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2427.jpg,0,TN3K_trainval,2427
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1992.jpg,1,TN3K_trainval,1992
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0869.jpg,1,TN3K_trainval,0869
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0629.jpg,0,TN3K_trainval,0629
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2495.jpg,0,TN3K_trainval,2495
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2186.jpg,1,TN3K_trainval,2186
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1474.jpg,1,TN3K_trainval,1474
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0449.jpg,0,TN3K_trainval,0449
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0929.jpg,1,TN3K_trainval,0929
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1187.jpg,0,TN3K_trainval,1187
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1456.jpg,1,TN3K_trainval,1456
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1010.jpg,0,TN3K_trainval,1010
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1997.jpg,1,TN3K_trainval,1997
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2389.jpg,0,TN3K_trainval,2389
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1191.jpg,0,TN3K_trainval,1191
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1109.jpg,0,TN3K_trainval,1109
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1779.jpg,0,TN3K_trainval,1779
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2119.jpg,1,TN3K_trainval,2119
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0817.jpg,1,TN3K_trainval,0817
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0994.jpg,0,TN3K_trainval,0994
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0146.jpg,0,TN3K_trainval,0146
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0255.jpg,0,TN3K_trainval,0255
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0221.jpg,0,TN3K_trainval,0221
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1508.jpg,1,TN3K_trainval,1508
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2428.jpg,0,TN3K_trainval,2428
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1657.jpg,0,TN3K_trainval,1657
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1845.jpg,0,TN3K_trainval,1845
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0134.jpg,0,TN3K_trainval,0134
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1374.jpg,0,TN3K_trainval,1374
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0425.jpg,0,TN3K_trainval,0425
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2432.jpg,0,TN3K_trainval,2432
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1487.jpg,1,TN3K_trainval,1487
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1563.jpg,1,TN3K_trainval,1563
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2867.jpg,1,TN3K_trainval,2867
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2508.jpg,0,TN3K_trainval,2508
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1661.jpg,0,TN3K_trainval,1661
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0081.jpg,0,TN3K_trainval,0081
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1186.jpg,0,TN3K_trainval,1186
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2365.jpg,0,TN3K_trainval,2365
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2340.jpg,0,TN3K_trainval,2340
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2056.jpg,1,TN3K_trainval,2056
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0249.jpg,0,TN3K_trainval,0249
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1585.jpg,1,TN3K_trainval,1585
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0109.jpg,0,TN3K_trainval,0109
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0577.jpg,0,TN3K_trainval,0577
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0688.jpg,0,TN3K_trainval,0688
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0312.jpg,0,TN3K_trainval,0312
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0352.jpg,0,TN3K_trainval,0352
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0651.jpg,0,TN3K_trainval,0651
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1865.jpg,0,TN3K_trainval,1865
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2817.jpg,1,TN3K_trainval,2817
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2395.jpg,0,TN3K_trainval,2395
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1721.jpg,0,TN3K_trainval,1721
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0471.jpg,0,TN3K_trainval,0471
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2501.jpg,0,TN3K_trainval,2501
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1767.jpg,0,TN3K_trainval,1767
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1920.jpg,0,TN3K_trainval,1920
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0636.jpg,0,TN3K_trainval,0636
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1157.jpg,0,TN3K_trainval,1157
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2627.jpg,0,TN3K_trainval,2627
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2191.jpg,1,TN3K_trainval,2191
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0564.jpg,0,TN3K_trainval,0564
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1350.jpg,0,TN3K_trainval,1350
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2018.jpg,1,TN3K_trainval,2018
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2231.jpg,1,TN3K_trainval,2231
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2618.jpg,0,TN3K_trainval,2618
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2461.jpg,0,TN3K_trainval,2461
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1463.jpg,1,TN3K_trainval,1463
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1076.jpg,0,TN3K_trainval,1076
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2774.jpg,1,TN3K_trainval,2774
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1014.jpg,0,TN3K_trainval,1014
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1148.jpg,0,TN3K_trainval,1148
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0228.jpg,0,TN3K_trainval,0228
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2030.jpg,1,TN3K_trainval,2030
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0359.jpg,0,TN3K_trainval,0359
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2845.jpg,1,TN3K_trainval,2845
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2874.jpg,1,TN3K_trainval,2874
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1204.jpg,0,TN3K_trainval,1204
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1159.jpg,0,TN3K_trainval,1159
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2777.jpg,1,TN3K_trainval,2777
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0871.jpg,1,TN3K_trainval,0871
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0833.jpg,1,TN3K_trainval,0833
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0124.jpg,0,TN3K_trainval,0124
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2804.jpg,1,TN3K_trainval,2804
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2091.jpg,1,TN3K_trainval,2091
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2455.jpg,0,TN3K_trainval,2455
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2842.jpg,1,TN3K_trainval,2842
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2591.jpg,0,TN3K_trainval,2591
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2818.jpg,1,TN3K_trainval,2818
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1192.jpg,0,TN3K_trainval,1192
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2616.jpg,0,TN3K_trainval,2616
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0733.jpg,1,TN3K_trainval,0733
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2239.jpg,1,TN3K_trainval,2239
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1459.jpg,1,TN3K_trainval,1459
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0870.jpg,1,TN3K_trainval,0870
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0088.jpg,0,TN3K_trainval,0088
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2023.jpg,1,TN3K_trainval,2023
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1355.jpg,0,TN3K_trainval,1355
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0396.jpg,0,TN3K_trainval,0396
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0615.jpg,0,TN3K_trainval,0615
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1785.jpg,0,TN3K_trainval,1785
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2258.jpg,1,TN3K_trainval,2258
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0469.jpg,0,TN3K_trainval,0469
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1402.jpg,1,TN3K_trainval,1402
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0061.jpg,0,TN3K_trainval,0061
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2449.jpg,0,TN3K_trainval,2449
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1665.jpg,0,TN3K_trainval,1665
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0496.jpg,0,TN3K_trainval,0496
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1685.jpg,0,TN3K_trainval,1685
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1709.jpg,0,TN3K_trainval,1709
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1909.jpg,0,TN3K_trainval,1909
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2741.jpg,1,TN3K_trainval,2741
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1027.jpg,0,TN3K_trainval,1027
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2505.jpg,0,TN3K_trainval,2505
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1987.jpg,0,TN3K_trainval,1987
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2770.jpg,1,TN3K_trainval,2770
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1923.jpg,0,TN3K_trainval,1923
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2821.jpg,1,TN3K_trainval,2821
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0820.jpg,1,TN3K_trainval,0820
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0029.jpg,0,TN3K_trainval,0029
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0595.jpg,0,TN3K_trainval,0595
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2364.jpg,0,TN3K_trainval,2364
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0079.jpg,0,TN3K_trainval,0079
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1561.jpg,1,TN3K_trainval,1561
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2773.jpg,1,TN3K_trainval,2773
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2375.jpg,0,TN3K_trainval,2375
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0692.jpg,0,TN3K_trainval,0692
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0011.jpg,0,TN3K_trainval,0011
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1080.jpg,0,TN3K_trainval,1080
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1368.jpg,0,TN3K_trainval,1368
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2756.jpg,1,TN3K_trainval,2756
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0544.jpg,0,TN3K_trainval,0544
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1850.jpg,0,TN3K_trainval,1850
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1971.jpg,0,TN3K_trainval,1971
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2343.jpg,0,TN3K_trainval,2343
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0111.jpg,0,TN3K_trainval,0111
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1403.jpg,1,TN3K_trainval,1403
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0351.jpg,0,TN3K_trainval,0351
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1954.jpg,0,TN3K_trainval,1954
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2060.jpg,1,TN3K_trainval,2060
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2720.jpg,1,TN3K_trainval,2720
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0639.jpg,0,TN3K_trainval,0639
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0637.jpg,0,TN3K_trainval,0637
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2392.jpg,0,TN3K_trainval,2392
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2520.jpg,0,TN3K_trainval,2520
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1994.jpg,1,TN3K_trainval,1994
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1958.jpg,0,TN3K_trainval,1958
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0184.jpg,0,TN3K_trainval,0184
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1429.jpg,1,TN3K_trainval,1429
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1264.jpg,0,TN3K_trainval,1264
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2829.jpg,1,TN3K_trainval,2829
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0479.jpg,0,TN3K_trainval,0479
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1359.jpg,0,TN3K_trainval,1359
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2184.jpg,1,TN3K_trainval,2184
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1220.jpg,0,TN3K_trainval,1220
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2694.jpg,1,TN3K_trainval,2694
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2450.jpg,0,TN3K_trainval,2450
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0953.jpg,0,TN3K_trainval,0953
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0887.jpg,1,TN3K_trainval,0887
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1130.jpg,0,TN3K_trainval,1130
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2089.jpg,1,TN3K_trainval,2089
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1189.jpg,0,TN3K_trainval,1189
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2574.jpg,0,TN3K_trainval,2574
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2227.jpg,1,TN3K_trainval,2227
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1892.jpg,0,TN3K_trainval,1892
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1312.jpg,0,TN3K_trainval,1312
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0945.jpg,0,TN3K_trainval,0945
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0808.jpg,1,TN3K_trainval,0808
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0494.jpg,0,TN3K_trainval,0494
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2145.jpg,1,TN3K_trainval,2145
